session_id,user_id,channel_id,channel_name,show_name,genre,timestamp,duration_minutes,region,subscription_type,device,platform,is_live,ads_watched,ad_revenue,engagement_score,buffer_count,completion_percentage
SID185009,U55736,CH032,Star Vijay,Show_6,Entertainment,2025-07-28 22:57:07,32,North,Premium,Tablet,FireTV,True,2,72.19,0.62,2,84.29
SID674693,U50985,CH026,Times Now,Show_62,News,2025-07-25 14:43:26,144,Central,Free,Mobile,FireTV,True,3,515.21,0.79,3,22.44
SID372107,U22329,CH050,News18 Tamil Nadu,Show_90,Kids,2025-07-29 17:58:16,153,South,Basic,Mobile,iOS,True,5,503.42,0.39,3,22.36
SID402839,U29495,CH017,Sony Sports Ten 2,Show_64,Sports,2025-07-28 06:04:45,34,Northeast,Premium,Smart TV,Roku,True,5,383.29,0.47,3,74.62
SID520721,U52422,CH047,DD Sahyadri,Show_121,News,2025-07-28 12:58:53,163,South,Free,Laptop,iOS,True,4,461.01,0.69,3,57.59
SID487069,U35316,CH015,Star Sports Select 2,Show_109,Music,2025-07-29 18:42:36,149,West,Premium,Smart TV,Roku,True,2,299.98,0.86,0,53.43
SID381929,U10410,CH009,Colors Rishtey,Show_155,Entertainment,2025-07-25 04:10:45,176,West,Basic,Smart TV,FireTV,False,4,131.58,0.79,0,27.0
SID214103,U19148,CH020,Eurosport India,Show_186,Entertainment,2025-07-27 11:09:32,139,South,Premium,Mobile,Web,True,2,23.33,0.76,2,57.79
SID935079,U48487,CH033,Colors Tamil,Show_7,News,2025-07-27 14:43:21,106,East,Basic,Tablet,iOS,False,5,81.14,0.53,1,22.1
SID298206,U43676,CH039,Gemini TV,Show_156,Music,2025-07-30 12:40:14,166,East,Basic,Mobile,Web,False,3,155.12,0.21,2,91.39
SID217141,U12053,CH017,Sony Sports Ten 2,Show_111,Entertainment,2025-07-29 16:32:56,107,Northeast,Premium,Mobile,Roku,True,5,486.94,0.63,3,24.96
SID775294,U55434,CH003,Sony Entertainment Television,Show_148,Entertainment,2025-07-28 21:20:16,136,South,Free,Laptop,iOS,False,3,479.41,0.54,1,72.66
SID710575,U56438,CH036,Star Maa,Show_42,Music,2025-07-28 21:49:34,179,West,Premium,Laptop,FireTV,True,5,789.83,0.79,0,33.36
SID781327,U20776,CH008,Zee Anmol,Show_178,Entertainment,2025-07-25 02:47:54,68,Central,Premium,Laptop,FireTV,True,1,161.75,0.31,1,92.42
SID130081,U24899,CH038,ETV Telugu,Show_163,Entertainment,2025-07-26 16:00:49,38,North,Basic,Smart TV,FireTV,True,4,423.13,0.44,1,66.43
SID454121,U20048,CH020,Eurosport India,Show_71,Music,2025-07-25 07:42:14,144,Central,Premium,Laptop,Web,False,4,114.51,0.85,0,23.85
SID213291,U23984,CH007,Dangal TV,Show_190,Music,2025-07-27 06:08:22,177,Pan-India,Free,Smart TV,Android,False,0,0.0,0.7,0,22.62
SID781880,U21234,CH004,Zee TV,Show_187,Entertainment,2025-07-27 16:27:03,37,West,Premium,Mobile,iOS,True,3,566.06,0.55,2,68.78
SID159915,U32187,CH017,Sony Sports Ten 2,Show_174,Entertainment,2025-07-29 06:26:24,76,East,Basic,Laptop,Android,False,0,0.0,0.34,2,84.39
SID247803,U46018,CH032,Star Vijay,Show_114,Entertainment,2025-07-27 05:18:09,51,East,Premium,Tablet,FireTV,False,1,63.35,0.6,0,95.59
SID172680,U26628,CH039,Gemini TV,Show_183,Kids,2025-07-24 22:07:28,107,East,Basic,Tablet,Roku,False,1,48.74,0.26,3,42.41
SID465825,U18910,CH020,Eurosport India,Show_98,News,2025-07-29 09:12:35,76,South,Free,Smart TV,Web,True,1,39.92,0.41,2,47.2
SID312502,U59611,CH003,Sony Entertainment Television,Show_143,Entertainment,2025-07-29 07:58:02,49,Pan-India,Free,Mobile,FireTV,True,1,64.6,0.41,3,29.92
SID815087,U13883,CH036,Star Maa,Show_90,Entertainment,2025-07-28 22:42:35,36,West,Free,Laptop,Roku,False,5,302.9,0.25,0,81.18
SID463133,U35521,CH035,KTV,Show_102,Movies,2025-07-25 21:05:21,131,South,Premium,Laptop,iOS,True,5,451.89,0.32,3,39.59
SID797475,U53819,CH039,Gemini TV,Show_109,News,2025-07-31 09:52:05,165,Central,Free,Laptop,Web,False,0,0.0,0.43,2,85.96
SID906787,U48418,CH032,Star Vijay,Show_8,Entertainment,2025-07-30 01:39:11,16,South,Basic,Mobile,Android,False,5,646.48,0.96,1,71.44
SID341790,U56915,CH039,Gemini TV,Show_173,Movies,2025-07-26 02:25:30,96,Pan-India,Free,Tablet,FireTV,True,5,397.39,0.53,2,96.83
SID884310,U18237,CH045,Zee Bangla,Show_20,Entertainment,2025-07-29 11:29:17,38,Northeast,Free,Laptop,Roku,True,2,269.39,0.38,0,77.31
SID867736,U57739,CH012,Star Sports 2,Show_31,Entertainment,2025-07-26 18:50:08,51,Pan-India,Free,Mobile,Android,False,3,273.86,0.59,2,32.44
SID373985,U42411,CH024,News18 India,Show_152,Kids,2025-07-27 18:09:24,134,Northeast,Free,Tablet,Android,True,0,0.0,0.69,0,51.41
SID934076,U56395,CH016,Sony Sports Ten 1,Show_13,Sports,2025-07-29 17:20:37,55,East,Basic,Laptop,FireTV,False,2,384.84,0.22,2,23.21
SID568454,U54858,CH017,Sony Sports Ten 2,Show_120,Entertainment,2025-07-31 09:03:36,74,North,Basic,Tablet,iOS,True,0,0.0,0.83,2,93.05
SID199351,U47390,CH029,Zee News,Show_73,News,2025-07-25 02:05:49,118,Northeast,Free,Mobile,iOS,True,5,447.13,0.72,2,44.76
SID256463,U42864,CH030,India Today,Show_185,Kids,2025-07-30 09:12:31,73,East,Basic,Smart TV,Web,False,0,0.0,0.57,2,57.41
SID805101,U43042,CH021,Aaj Tak,Show_34,News,2025-07-24 23:12:19,163,North,Basic,Tablet,Web,True,5,486.62,0.93,0,77.59
SID575413,U29676,CH031,Sun TV,Show_185,Entertainment,2025-07-30 10:55:36,75,Central,Premium,Smart TV,Roku,True,2,29.09,0.25,2,54.03
SID589978,U38168,CH023,India TV,Show_34,Sports,2025-07-26 08:37:57,76,Pan-India,Free,Smart TV,Roku,False,4,108.19,0.91,0,83.58
SID113294,U52022,CH036,Star Maa,Show_187,Music,2025-07-29 17:55:30,54,West,Free,Mobile,iOS,False,5,600.93,0.5,0,48.39
SID582152,U45038,CH041,Surya TV,Show_16,Music,2025-07-25 00:38:23,161,North,Free,Mobile,Roku,True,3,307.09,0.36,1,76.77
SID266021,U54242,CH022,ABP News,Show_170,News,2025-07-27 06:49:16,90,North,Basic,Mobile,Web,False,1,67.33,0.76,1,61.24
SID498805,U43125,CH026,Times Now,Show_20,News,2025-07-25 07:34:04,172,West,Basic,Mobile,Web,True,4,516.11,0.48,0,27.27
SID121333,U25345,CH028,NDTV India,Show_57,News,2025-07-28 12:46:45,128,East,Premium,Laptop,Android,True,4,511.5,0.34,1,86.43
SID696573,U42862,CH039,Gemini TV,Show_141,Kids,2025-07-27 10:17:53,170,Central,Free,Smart TV,FireTV,False,2,279.36,0.52,0,36.08
SID318318,U48958,CH002,Colors TV,Show_68,Entertainment,2025-07-31 08:05:47,169,West,Premium,Tablet,FireTV,True,3,215.94,0.41,2,54.72
SID575227,U54778,CH046,ETV Marathi,Show_90,Sports,2025-07-31 00:03:00,53,Northeast,Premium,Smart TV,iOS,False,4,654.8,0.69,0,39.77
SID583867,U31932,CH007,Dangal TV,Show_43,News,2025-07-25 16:16:46,135,West,Basic,Smart TV,iOS,True,4,307.48,0.38,3,50.74
SID810872,U57741,CH024,News18 India,Show_85,Music,2025-07-24 23:02:18,166,West,Basic,Laptop,FireTV,False,1,57.71,0.62,3,47.93
SID840568,U32945,CH039,Gemini TV,Show_136,Sports,2025-07-24 23:14:51,76,Northeast,Free,Mobile,Android,True,3,428.02,0.79,3,52.14
SID935902,U54232,CH020,Eurosport India,Show_39,Music,2025-07-28 19:48:07,113,East,Free,Mobile,iOS,False,1,83.26,0.47,3,98.61
SID166829,U17321,CH004,Zee TV,Show_57,Entertainment,2025-07-27 19:17:03,104,Central,Basic,Tablet,Android,True,1,119.36,0.92,1,65.23
SID450283,U44635,CH016,Sony Sports Ten 1,Show_150,Sports,2025-07-27 05:25:33,132,Central,Basic,Mobile,iOS,True,1,120.99,0.89,0,81.05
SID612060,U51143,CH042,Zee Kannada,Show_84,Sports,2025-07-26 02:40:49,151,North,Basic,Laptop,Web,False,3,108.74,0.9,0,77.8
SID534185,U43019,CH023,India TV,Show_87,Movies,2025-07-28 23:45:44,174,South,Free,Tablet,FireTV,False,3,396.01,0.91,1,64.99
SID570411,U10706,CH013,Star Sports 3,Show_175,News,2025-07-29 01:29:56,44,Northeast,Free,Smart TV,FireTV,False,2,337.99,0.82,1,60.79
SID302758,U29766,CH005,Star Bharat,Show_54,Sports,2025-07-29 06:33:14,108,Pan-India,Basic,Smart TV,Roku,False,1,75.93,0.22,2,93.88
SID866183,U43042,CH014,Star Sports Select 1,Show_17,Movies,2025-07-26 17:50:52,23,South,Premium,Mobile,Web,False,3,381.65,0.73,2,56.31
SID492392,U41233,CH002,Colors TV,Show_105,Entertainment,2025-07-26 18:44:52,106,Northeast,Basic,Tablet,Android,False,4,447.58,0.23,2,85.18
SID917510,U38380,CH022,ABP News,Show_10,News,2025-07-26 21:56:57,175,West,Basic,Mobile,Android,True,2,143.75,0.91,3,28.68
SID322232,U54822,CH008,Zee Anmol,Show_157,Sports,2025-07-25 11:41:02,167,West,Free,Tablet,Web,False,4,691.13,0.73,3,88.08
SID742675,U18368,CH001,Star Plus,Show_89,Entertainment,2025-07-25 19:54:51,111,East,Basic,Mobile,Web,True,0,0.0,0.65,3,89.52
SID539403,U48192,CH013,Star Sports 3,Show_110,Movies,2025-07-30 09:37:41,75,Central,Free,Smart TV,Roku,False,5,477.81,0.96,0,47.71
SID691079,U17886,CH004,Zee TV,Show_123,Entertainment,2025-07-25 08:35:35,172,East,Premium,Smart TV,FireTV,False,1,192.48,0.61,0,59.53
SID149506,U32528,CH025,Republic Bharat,Show_166,News,2025-07-27 18:53:43,12,Pan-India,Basic,Smart TV,Web,False,1,107.83,0.31,2,50.36
SID328042,U39800,CH033,Colors Tamil,Show_75,Music,2025-07-29 22:53:10,137,Pan-India,Basic,Smart TV,iOS,False,2,235.93,0.27,1,42.3
SID492181,U13144,CH015,Star Sports Select 2,Show_140,Kids,2025-07-25 17:55:00,23,West,Free,Mobile,Web,False,5,402.63,0.94,3,53.27
SID760289,U15106,CH049,News18 Kerala,Show_84,Movies,2025-07-26 13:48:37,27,East,Premium,Laptop,Android,True,4,526.04,0.9,0,79.82
SID431544,U16345,CH011,Star Sports 1,Show_48,Sports,2025-07-29 01:16:23,180,Central,Basic,Smart TV,iOS,True,3,495.11,0.22,2,70.54
SID639065,U38897,CH026,Times Now,Show_186,News,2025-07-29 19:51:28,128,West,Free,Laptop,Android,False,4,84.17,0.93,1,54.24
SID741961,U20958,CH014,Star Sports Select 1,Show_174,Kids,2025-07-27 11:53:53,123,East,Free,Smart TV,Web,False,1,168.4,0.38,2,66.2
SID762759,U27981,CH035,KTV,Show_17,Movies,2025-07-30 18:17:05,166,Pan-India,Basic,Mobile,iOS,True,4,656.87,0.34,3,87.35
SID353724,U59298,CH046,ETV Marathi,Show_137,News,2025-07-29 18:56:04,171,North,Free,Smart TV,Android,True,0,0.0,0.51,1,24.65
SID287518,U10184,CH022,ABP News,Show_17,News,2025-07-30 03:04:41,74,Northeast,Basic,Laptop,Roku,False,2,196.41,0.94,2,70.75
SID381434,U59623,CH037,Zee Telugu,Show_65,Sports,2025-07-29 06:27:01,103,West,Free,Tablet,Roku,False,5,277.91,0.24,2,30.37
SID113773,U50620,CH010,DD National,Show_150,Movies,2025-07-26 22:40:14,68,Northeast,Premium,Mobile,Android,True,0,0.0,0.43,0,35.21
SID627161,U57352,CH042,Zee Kannada,Show_171,Sports,2025-07-30 16:49:50,140,South,Premium,Tablet,FireTV,False,1,142.6,0.26,1,81.7
SID824378,U11515,CH020,Eurosport India,Show_129,Music,2025-07-29 11:54:48,2,North,Free,Laptop,Roku,False,5,238.62,0.88,0,68.61
SID714097,U36238,CH044,Zee Marathi,Show_31,Kids,2025-07-27 14:45:38,90,Northeast,Premium,Tablet,Android,True,5,135.38,0.38,1,56.85
SID330435,U44064,CH048,DD Bangla,Show_83,Movies,2025-07-24 23:37:24,41,East,Free,Smart TV,Web,False,1,178.6,0.22,2,49.13
SID658748,U47970,CH018,Sony Sports Ten 3,Show_44,Entertainment,2025-07-30 06:34:38,36,Northeast,Basic,Tablet,Roku,True,2,260.0,0.69,0,78.6
SID988211,U24146,CH023,India TV,Show_64,Movies,2025-07-25 06:31:09,139,South,Basic,Smart TV,Web,False,0,0.0,0.21,0,41.53
SID272792,U44700,CH046,ETV Marathi,Show_92,Sports,2025-07-27 05:48:29,46,West,Basic,Smart TV,Web,True,1,178.76,0.97,1,76.0
SID256870,U55766,CH017,Sony Sports Ten 2,Show_95,Movies,2025-07-28 19:41:25,10,Northeast,Free,Mobile,Roku,False,3,509.98,0.39,2,49.89
SID882116,U21303,CH036,Star Maa,Show_125,Kids,2025-07-30 23:35:33,20,East,Free,Laptop,Android,True,1,186.81,0.53,2,92.13
SID447890,U49168,CH046,ETV Marathi,Show_36,Sports,2025-07-30 06:01:18,42,South,Basic,Mobile,Web,True,5,976.09,0.25,0,94.7
SID206675,U56722,CH033,Colors Tamil,Show_180,Kids,2025-07-28 20:02:44,122,Central,Premium,Mobile,Roku,True,5,856.06,0.66,1,73.59
SID336428,U49988,CH050,News18 Tamil Nadu,Show_32,Entertainment,2025-07-31 08:00:48,51,North,Basic,Smart TV,Roku,False,5,216.18,0.27,2,67.77
SID963551,U55522,CH024,News18 India,Show_80,Sports,2025-07-31 05:58:24,30,Northeast,Premium,Laptop,Android,False,4,396.89,0.58,1,22.08
SID667106,U20705,CH007,Dangal TV,Show_51,Movies,2025-07-26 04:08:00,93,Pan-India,Basic,Tablet,FireTV,True,0,0.0,0.5,3,85.89
SID131607,U50822,CH036,Star Maa,Show_194,Kids,2025-07-31 09:14:51,110,North,Free,Mobile,Roku,False,4,624.34,0.73,0,36.27
SID333250,U57863,CH001,Star Plus,Show_67,Entertainment,2025-07-28 20:54:15,145,East,Free,Tablet,Web,True,3,258.9,0.64,1,62.72
SID100043,U50198,CH015,Star Sports Select 2,Show_21,Movies,2025-07-25 01:01:30,22,Pan-India,Basic,Smart TV,iOS,True,4,255.95,0.56,0,21.63
SID296900,U25395,CH038,ETV Telugu,Show_171,Entertainment,2025-07-26 14:08:30,171,Pan-India,Free,Smart TV,Web,False,2,302.77,0.35,3,80.45
SID196824,U38222,CH041,Surya TV,Show_45,Music,2025-07-30 07:32:04,148,Pan-India,Free,Smart TV,Roku,False,3,515.09,0.45,0,62.27
SID646115,U31596,CH011,Star Sports 1,Show_7,Sports,2025-07-27 20:46:14,70,Pan-India,Basic,Laptop,FireTV,False,1,145.91,0.23,2,31.69
SID114494,U36424,CH037,Zee Telugu,Show_179,Sports,2025-07-25 12:38:53,132,Northeast,Premium,Tablet,iOS,True,1,56.56,0.35,3,60.33
SID469806,U50567,CH016,Sony Sports Ten 1,Show_147,Sports,2025-07-26 18:39:18,148,South,Premium,Laptop,FireTV,False,0,0.0,0.49,2,36.12
SID315212,U32247,CH012,Star Sports 2,Show_85,News,2025-07-25 13:44:10,170,South,Premium,Mobile,FireTV,False,4,42.48,0.29,0,45.4
SID790675,U11360,CH027,CNN-News18,Show_143,News,2025-07-27 03:35:46,132,North,Free,Smart TV,Android,False,1,88.67,0.65,0,77.42
SID489748,U39016,CH001,Star Plus,Show_140,Entertainment,2025-07-25 01:40:10,50,West,Basic,Tablet,iOS,True,1,180.16,0.99,3,26.02
SID908621,U41038,CH008,Zee Anmol,Show_90,Music,2025-07-31 01:55:32,141,South,Premium,Tablet,Web,True,4,217.92,0.25,3,87.22
SID408375,U41910,CH033,Colors Tamil,Show_185,Entertainment,2025-07-27 21:01:56,33,West,Premium,Laptop,Android,False,2,216.32,0.49,0,44.67
SID189174,U51634,CH014,Star Sports Select 1,Show_118,Kids,2025-07-27 19:30:25,102,East,Free,Smart TV,FireTV,True,2,45.97,0.56,2,26.77
SID943829,U27597,CH009,Colors Rishtey,Show_72,Kids,2025-07-27 07:50:40,156,Pan-India,Free,Laptop,Roku,False,5,173.28,0.91,0,73.89
SID238458,U16457,CH038,ETV Telugu,Show_76,Entertainment,2025-07-25 22:40:03,78,East,Basic,Mobile,FireTV,False,3,331.39,0.41,2,55.18
SID937542,U14309,CH049,News18 Kerala,Show_3,Sports,2025-07-27 04:30:08,41,Northeast,Free,Laptop,Web,True,0,0.0,0.43,3,35.83
SID237977,U47511,CH040,Asianet,Show_66,Entertainment,2025-07-29 10:50:54,140,Pan-India,Basic,Smart TV,Android,True,2,223.84,0.51,0,84.5
SID557580,U39289,CH024,News18 India,Show_200,Movies,2025-07-26 19:00:48,172,South,Free,Mobile,FireTV,True,5,720.4,0.46,3,46.94
SID732876,U49662,CH011,Star Sports 1,Show_199,Sports,2025-07-29 04:24:43,17,East,Free,Mobile,Roku,True,3,484.19,0.98,2,41.49
SID740199,U40970,CH024,News18 India,Show_139,Entertainment,2025-07-25 14:06:45,179,Pan-India,Basic,Laptop,iOS,False,0,0.0,0.68,3,36.71
SID991994,U56390,CH022,ABP News,Show_178,News,2025-07-26 10:47:55,105,Northeast,Premium,Mobile,Roku,True,1,168.61,0.3,0,29.96
SID455228,U15716,CH050,News18 Tamil Nadu,Show_47,Kids,2025-07-30 02:12:11,53,Central,Basic,Laptop,FireTV,False,3,322.69,0.9,1,33.21
SID700606,U18181,CH041,Surya TV,Show_114,Movies,2025-07-30 18:17:21,128,Northeast,Basic,Tablet,Web,True,4,207.78,0.63,2,92.97
SID483378,U24282,CH008,Zee Anmol,Show_91,Sports,2025-07-25 21:46:52,89,West,Free,Smart TV,Web,False,0,0.0,0.94,3,97.41
SID652863,U55215,CH024,News18 India,Show_186,Entertainment,2025-07-27 14:10:48,124,Northeast,Free,Mobile,Web,True,1,11.88,0.97,1,66.44
SID714406,U55310,CH011,Star Sports 1,Show_142,Sports,2025-07-28 19:43:47,155,East,Free,Tablet,Android,True,4,190.6,0.71,0,96.21
SID329833,U12967,CH014,Star Sports Select 1,Show_33,Entertainment,2025-07-27 14:20:31,75,East,Basic,Smart TV,Roku,False,3,588.27,0.99,0,71.56
SID610543,U20246,CH034,Zee Tamil,Show_123,Music,2025-07-30 14:48:14,66,East,Free,Mobile,iOS,True,4,55.06,0.74,2,35.38
SID967189,U18441,CH029,Zee News,Show_15,News,2025-07-30 10:45:29,2,South,Free,Laptop,Web,False,4,347.82,0.92,3,21.63
SID733702,U47737,CH006,Sony SAB,Show_25,News,2025-07-26 10:52:52,142,Pan-India,Free,Mobile,Web,True,3,297.33,0.44,3,55.18
SID167892,U40440,CH019,DD Sports,Show_197,Sports,2025-07-27 11:54:25,69,Central,Free,Smart TV,Android,True,5,243.06,0.62,3,94.92
SID181728,U33226,CH022,ABP News,Show_76,News,2025-07-27 02:28:30,172,Pan-India,Free,Mobile,Android,True,3,119.78,0.68,0,28.63
SID848818,U18320,CH039,Gemini TV,Show_99,Kids,2025-07-27 21:05:30,79,Pan-India,Free,Tablet,Roku,False,3,491.2,0.31,1,74.29
SID825495,U43138,CH049,News18 Kerala,Show_82,News,2025-07-28 19:15:47,22,East,Free,Mobile,FireTV,False,2,340.41,0.56,0,72.09
SID999975,U31365,CH018,Sony Sports Ten 3,Show_195,Sports,2025-07-27 02:36:56,3,East,Basic,Mobile,iOS,True,3,427.76,0.81,2,63.5
SID161926,U49166,CH039,Gemini TV,Show_181,News,2025-07-28 13:43:35,82,Northeast,Free,Mobile,FireTV,False,0,0.0,0.56,0,98.27
SID388939,U44168,CH021,Aaj Tak,Show_95,News,2025-07-28 05:56:03,122,Pan-India,Basic,Tablet,iOS,True,3,274.46,0.57,1,70.78
SID880628,U43057,CH006,Sony SAB,Show_114,Music,2025-07-30 18:36:31,40,East,Basic,Laptop,iOS,False,1,67.81,0.95,1,76.24
SID546979,U37435,CH028,NDTV India,Show_116,News,2025-07-28 14:05:52,163,Pan-India,Premium,Smart TV,Web,True,3,522.79,0.43,3,28.18
SID605638,U37314,CH013,Star Sports 3,Show_59,Kids,2025-07-29 14:02:02,75,Northeast,Basic,Laptop,Web,True,3,238.32,0.97,0,25.95
SID391492,U40400,CH044,Zee Marathi,Show_161,Music,2025-07-24 19:45:21,154,West,Premium,Laptop,FireTV,False,1,191.61,0.41,1,47.78
SID305030,U29065,CH032,Star Vijay,Show_26,Entertainment,2025-07-25 17:02:46,62,South,Premium,Laptop,Roku,False,3,364.58,0.25,3,45.42
SID818309,U47627,CH032,Star Vijay,Show_46,Entertainment,2025-07-30 20:21:03,37,South,Premium,Smart TV,FireTV,False,5,93.24,0.98,3,44.28
SID845159,U40435,CH041,Surya TV,Show_158,Entertainment,2025-07-25 01:35:42,153,North,Premium,Tablet,Android,True,2,323.71,0.68,1,75.51
SID286454,U34947,CH034,Zee Tamil,Show_4,News,2025-07-27 14:31:40,139,South,Free,Tablet,Android,True,2,388.47,0.37,1,75.22
SID672473,U51170,CH008,Zee Anmol,Show_90,Sports,2025-07-30 08:47:55,45,East,Free,Tablet,FireTV,True,1,159.65,0.92,0,75.75
SID551659,U28976,CH043,Colors Kannada,Show_13,Movies,2025-07-25 05:06:33,26,Central,Free,Mobile,iOS,True,5,819.09,0.37,2,66.36
SID150770,U16851,CH003,Sony Entertainment Television,Show_147,Entertainment,2025-07-25 14:25:15,40,Pan-India,Free,Mobile,iOS,True,3,269.28,0.33,3,26.32
SID233033,U36030,CH001,Star Plus,Show_78,Entertainment,2025-07-26 00:01:53,70,Pan-India,Free,Laptop,Web,False,1,117.59,0.79,0,61.11
SID957599,U49324,CH032,Star Vijay,Show_57,Entertainment,2025-07-26 07:03:46,33,Pan-India,Premium,Mobile,Web,True,0,0.0,0.47,1,28.37
SID409180,U49045,CH030,India Today,Show_115,News,2025-07-28 01:12:38,138,North,Basic,Laptop,iOS,False,3,125.25,0.27,3,82.03
SID787501,U30156,CH033,Colors Tamil,Show_77,Music,2025-07-28 07:17:03,32,North,Free,Tablet,Android,True,5,907.17,0.6,3,96.57
SID655839,U48024,CH021,Aaj Tak,Show_186,News,2025-07-25 07:23:59,84,West,Premium,Laptop,Web,True,3,452.37,0.97,0,59.46
SID107034,U11187,CH009,Colors Rishtey,Show_192,News,2025-07-28 14:41:50,166,Northeast,Basic,Laptop,Android,True,5,929.27,0.27,3,81.3
SID901611,U13751,CH012,Star Sports 2,Show_156,News,2025-07-30 23:40:45,64,West,Basic,Tablet,Roku,True,3,40.19,0.87,1,59.35
SID513725,U49499,CH013,Star Sports 3,Show_55,Entertainment,2025-07-27 06:09:43,41,West,Free,Mobile,iOS,True,0,0.0,0.51,2,85.13
SID684979,U47648,CH046,ETV Marathi,Show_166,Movies,2025-07-30 08:52:29,106,East,Free,Mobile,Android,True,3,260.45,0.67,2,51.62
SID422153,U52090,CH011,Star Sports 1,Show_152,Sports,2025-07-30 18:31:29,2,West,Free,Smart TV,FireTV,False,1,49.69,0.89,2,57.97
SID252996,U51143,CH035,KTV,Show_126,Movies,2025-07-28 19:28:19,177,South,Free,Tablet,Web,True,0,0.0,0.86,2,64.85
SID518835,U59364,CH010,DD National,Show_67,Entertainment,2025-07-26 10:48:14,105,West,Basic,Tablet,FireTV,True,1,52.37,0.24,3,55.68
SID843266,U58245,CH022,ABP News,Show_29,News,2025-07-29 12:46:37,90,South,Free,Mobile,FireTV,False,1,141.32,0.37,1,41.41
SID802984,U17403,CH013,Star Sports 3,Show_193,News,2025-07-30 11:51:36,147,East,Free,Tablet,Roku,False,5,708.09,0.82,3,66.69
SID240635,U33659,CH012,Star Sports 2,Show_73,Music,2025-07-25 07:21:13,131,Pan-India,Basic,Tablet,Web,False,0,0.0,0.72,2,44.87
SID994292,U33720,CH023,India TV,Show_72,Entertainment,2025-07-26 21:45:30,153,East,Premium,Laptop,Web,True,5,260.21,0.5,1,41.68
SID255225,U50600,CH026,Times Now,Show_93,News,2025-07-28 23:33:05,102,West,Basic,Mobile,FireTV,False,0,0.0,0.84,3,70.48
SID650375,U22034,CH019,DD Sports,Show_192,Sports,2025-07-28 13:10:05,110,East,Basic,Mobile,iOS,False,5,419.75,0.34,1,73.74
SID341213,U27282,CH037,Zee Telugu,Show_173,Sports,2025-07-26 06:58:51,29,West,Basic,Smart TV,FireTV,False,1,23.51,0.89,0,25.68
SID233634,U56529,CH024,News18 India,Show_6,Kids,2025-07-31 15:52:41,11,Northeast,Free,Laptop,iOS,False,2,33.4,0.24,3,60.89
SID162971,U21412,CH034,Zee Tamil,Show_197,News,2025-07-28 13:41:07,135,Pan-India,Premium,Mobile,Roku,True,1,67.26,0.53,0,85.94
SID415992,U32127,CH042,Zee Kannada,Show_30,Entertainment,2025-07-25 14:11:00,168,West,Free,Smart TV,Roku,True,1,177.48,0.51,2,98.49
SID689444,U20463,CH025,Republic Bharat,Show_198,News,2025-07-26 08:09:12,105,West,Free,Smart TV,iOS,False,4,652.51,0.86,3,34.98
SID316565,U31256,CH033,Colors Tamil,Show_174,Entertainment,2025-07-29 20:33:50,84,East,Free,Tablet,Roku,True,3,356.04,0.94,1,41.89
SID780560,U53011,CH039,Gemini TV,Show_100,Entertainment,2025-07-30 11:04:10,44,South,Basic,Laptop,FireTV,False,4,235.3,0.7,3,76.51
SID572726,U34274,CH020,Eurosport India,Show_169,Music,2025-07-27 18:03:34,113,South,Premium,Mobile,FireTV,True,4,459.43,0.61,1,39.25
SID163889,U59642,CH014,Star Sports Select 1,Show_184,Music,2025-07-25 09:12:29,119,East,Premium,Smart TV,Web,True,3,45.9,0.41,2,99.75
SID827914,U56824,CH019,DD Sports,Show_10,Sports,2025-07-24 19:57:55,13,Central,Free,Mobile,Web,True,0,0.0,0.93,2,98.65
SID804924,U24917,CH049,News18 Kerala,Show_165,News,2025-07-25 12:48:27,138,West,Premium,Smart TV,FireTV,True,0,0.0,0.64,1,91.83
SID758523,U40431,CH047,DD Sahyadri,Show_182,Music,2025-07-28 19:26:52,88,West,Basic,Mobile,FireTV,True,5,732.39,0.78,2,44.85
SID693887,U32836,CH032,Star Vijay,Show_179,Entertainment,2025-07-26 21:28:27,51,East,Basic,Laptop,FireTV,True,5,500.31,0.24,1,44.95
SID458579,U22948,CH005,Star Bharat,Show_199,Kids,2025-07-29 17:24:51,120,East,Free,Tablet,iOS,True,4,400.24,0.24,2,89.61
SID892111,U25576,CH009,Colors Rishtey,Show_40,News,2025-07-28 23:36:40,36,Northeast,Premium,Smart TV,Web,False,3,328.44,0.32,2,26.32
