user_id,gender,age_group,region,subscription_type
U34526,Female,36-45,North,Premium
U55764,Other,46-60,Pan-India,Premium
U41137,Male,18-25,East,Free
U49678,Female,26-35,South,Basic
U37515,Female,46-60,East,Free
U48438,Female,26-35,Northeast,Basic
U15547,Male,46-60,South,Free
U15128,Male,46-60,North,Free
U42659,Other,36-45,West,Premium
U47879,Female,60+,North,Basic
U29177,Male,60+,Northeast,Basic
U15548,Female,18-25,North,Basic
U57725,Other,18-25,Pan-India,Basic
U56172,Male,26-35,Central,Premium
U20096,Other,26-35,Central,Premium
U28944,Female,60+,West,Basic
U38665,Other,<18,Pan-India,Free
U40545,Male,26-35,Northeast,Basic
U49286,Female,36-45,West,Basic
U42114,Female,26-35,Northeast,Premium
U35578,Other,26-35,East,Basic
U30836,Other,18-25,West,Premium
U47577,Male,18-25,West,Basic
U51213,Male,<18,Pan-India,Free
U13101,Male,<18,North,Basic
U45989,Male,<18,East,Premium
U59428,Male,26-35,North,Basic
U36066,Other,46-60,Pan-India,Premium
U12984,Male,46-60,East,Basic
U22791,Male,26-35,North,Free
U54574,Male,26-35,Central,Free
U35063,Other,60+,South,Basic
U15532,Female,18-25,Northeast,Free
U18956,Female,26-35,South,Premium
U18035,Female,36-45,South,Basic
U28516,Female,46-60,Pan-India,Basic
U29170,Male,18-25,Northeast,Free
U50254,Female,18-25,North,Basic
U42140,Other,36-45,East,Premium
U39085,Female,26-35,East,Basic
U44428,Female,18-25,West,Free
U48860,Male,46-60,North,Free
U34880,Male,18-25,Northeast,Free
U55968,Other,46-60,Northeast,Free
U31754,Male,36-45,Central,Basic
U59095,Male,36-45,West,Basic
U31898,Other,46-60,North,Basic
U46504,Other,<18,East,Premium
U53799,Male,36-45,Central,Free
U45282,Other,36-45,South,Free
U39843,Other,26-35,Northeast,Basic
U19859,Other,<18,Pan-India,Premium
U50977,Male,18-25,South,Free
U10855,Female,46-60,West,Free
U34675,Female,60+,Central,Free
U44135,Female,<18,South,Free
U39041,Other,18-25,Central,Free
U43357,Other,26-35,North,Basic
U22613,Other,<18,Pan-India,Premium
U15558,Other,60+,South,Premium
U29256,Other,18-25,Central,Free
U26840,Male,26-35,East,Basic
U30656,Other,60+,Central,Basic
U50749,Male,<18,Northeast,Free
U29617,Female,18-25,Northeast,Basic
U48628,Male,36-45,Central,Basic
U57179,Male,26-35,West,Basic
U47463,Female,18-25,Northeast,Premium
U42583,Other,60+,East,Basic
U47970,Male,<18,North,Premium
U50747,Female,60+,West,Premium
U52511,Other,<18,West,Premium
U17436,Male,46-60,Pan-India,Free
U42162,Other,26-35,North,Premium
U53965,Female,26-35,Northeast,Premium
U19593,Other,60+,West,Premium
U43556,Male,46-60,West,Free
U24447,Other,46-60,South,Premium
U28361,Male,36-45,North,Free
U13393,Other,46-60,Central,Basic
U47627,Female,36-45,Central,Premium
U32041,Other,<18,Pan-India,Free
U11403,Female,26-35,West,Free
U26793,Male,<18,Pan-India,Free
U32155,Male,26-35,East,Premium
U51507,Other,46-60,East,Free
U15566,Other,26-35,Pan-India,Premium
U50545,Female,18-25,North,Premium
U11790,Female,18-25,Northeast,Free
U56893,Other,18-25,East,Premium
U37904,Other,46-60,Pan-India,Free
U46621,Other,36-45,North,Free
U23756,Male,18-25,North,Basic
U58378,Male,26-35,Northeast,Premium
U53573,Other,36-45,South,Basic
U21746,Other,46-60,South,Free
U46319,Female,46-60,Northeast,Basic
U25843,Other,60+,North,Basic
U29484,Other,26-35,North,Premium
U19927,Female,46-60,Pan-India,Free
U13704,Other,18-25,West,Free
U19693,Female,<18,Pan-India,Premium
U18320,Other,60+,East,Basic
U49045,Female,46-60,Northeast,Free
U40278,Male,36-45,West,Free
U47903,Female,<18,Central,Basic
U58431,Male,60+,South,Basic
U41374,Other,18-25,East,Basic
U46661,Other,60+,East,Premium
U12554,Female,18-25,North,Premium
U45051,Female,36-45,East,Premium
U23984,Other,<18,Northeast,Free
U15412,Other,36-45,Central,Basic
U32120,Female,<18,North,Premium
U58220,Other,18-25,Central,Free
U46076,Female,46-60,North,Premium
U51995,Other,36-45,Central,Basic
U54232,Other,<18,West,Basic
U14710,Other,46-60,Northeast,Premium
U26979,Male,<18,Pan-India,Free
U23802,Female,<18,South,Premium
U16663,Other,36-45,North,Free
U51976,Female,36-45,North,Free
U48848,Other,60+,West,Basic
U51781,Other,18-25,South,Premium
U23190,Other,<18,Central,Basic
U35561,Male,18-25,South,Free
U28584,Male,60+,North,Free
U32138,Male,36-45,Northeast,Premium
U11615,Other,46-60,Central,Free
U15476,Other,<18,North,Free
U57831,Other,<18,North,Premium
U27251,Other,46-60,South,Basic
U16471,Other,26-35,North,Premium
U45323,Male,<18,North,Premium
U56897,Other,36-45,West,Premium
U10258,Other,26-35,North,Basic
U27163,Female,46-60,East,Free
U23180,Other,18-25,South,Basic
U43432,Male,18-25,South,Basic
U46313,Other,26-35,Northeast,Free
U29961,Other,18-25,South,Free
U30235,Male,18-25,East,Premium
U56127,Female,60+,East,Free
U31125,Other,36-45,West,Premium
U10374,Male,18-25,North,Free
U57463,Female,60+,North,Premium
U57387,Other,60+,South,Basic
U36238,Female,26-35,North,Free
U10592,Other,36-45,Northeast,Free
U13374,Male,<18,Central,Free
U15435,Other,60+,East,Basic
U54416,Other,60+,Northeast,Free
U47667,Female,26-35,North,Basic
U45428,Male,<18,North,Basic
U26475,Female,36-45,East,Premium
U28123,Male,36-45,West,Free
U20296,Other,<18,East,Basic
U20241,Other,26-35,Central,Free
U38040,Female,18-25,West,Free
U25043,Female,18-25,South,Free
U52295,Other,36-45,East,Free
U28445,Other,60+,Pan-India,Free
U13913,Male,<18,North,Basic
U13000,Male,46-60,Pan-India,Free
U33370,Other,18-25,South,Basic
U44494,Female,18-25,Pan-India,Premium
U42771,Other,26-35,Northeast,Basic
U24968,Other,60+,Northeast,Basic
U13903,Female,36-45,Pan-India,Basic
U27349,Male,60+,Northeast,Premium
U54937,Male,46-60,Northeast,Free
U52422,Other,60+,Pan-India,Basic
U46339,Male,60+,Pan-India,Free
U39160,Female,36-45,East,Basic
U52572,Other,18-25,Northeast,Free
U19450,Male,18-25,South,Basic
U29314,Female,60+,Northeast,Premium
U52050,Other,<18,Northeast,Premium
U41233,Other,60+,East,Basic
U30549,Female,<18,Pan-India,Basic
U37378,Other,26-35,West,Premium
U13272,Other,<18,Northeast,Premium
U38383,Female,36-45,Pan-India,Premium
U28631,Other,18-25,South,Basic
U27804,Female,36-45,East,Premium
U27787,Female,<18,North,Free
U11322,Other,<18,North,Premium
U48695,Male,60+,South,Free
U14792,Other,36-45,Northeast,Premium
U58482,Other,26-35,South,Basic
U30989,Other,46-60,Pan-India,Basic
U23707,Female,36-45,Central,Basic
